source_path,metadata_date,filename_date,folder_date,filesystem_date,checked_sources,status,reference_date,reference_source,target_folder,target_filename,target_path,action,metadata_action,metadata_message,error
E:\Resimler\2019\01\003_16.jpg,2019-01-19 13:24:34,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,003_16.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004.jpeg,2019-01-14 12:38:08,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004.jpeg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004.jpg,2019-01-01 13:18:02,,2019-01-01 00:00:00,2026-03-19 12:39:27,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004.png,2019-01-08 15:23:10,,2019-01-01 00:00:00,2026-03-19 12:39:30,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004.png,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_01.jpg,2019-01-02 10:24:58,,2019-01-01 00:00:00,2026-03-19 12:39:27,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_01.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_02.jpg,2019-01-03 12:11:14,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_02.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_03.jpg,2019-01-04 14:01:48,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_03.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_04.jpg,2019-01-06 12:05:11,,2019-01-01 00:00:00,2026-03-19 12:39:28,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_04.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_05.jpg,2019-01-07 14:36:08,,2019-01-01 00:00:00,2026-03-19 12:39:30,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_05.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_06.jpg,2019-01-09 21:18:10,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_06.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_07.jpg,2019-01-10 10:30:00,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_07.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_08.jpg,2019-01-11 08:58:02,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_08.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_09.jpg,2019-01-12 17:28:00,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_09.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_10.jpg,2019-01-13 19:05:06,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_10.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_11.jpg,2019-01-15 07:46:06,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_11.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_12.jpg,2019-01-16 11:08:52,,2019-01-01 00:00:00,2026-03-19 12:39:31,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_12.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_13.jpg,2019-01-17 11:28:34,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_13.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_14.jpg,2019-01-18 07:48:40,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_14.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\004_15.jpg,2019-01-19 13:38:48,,2019-01-01 00:00:00,2026-03-19 12:39:34,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,004_15.jpg,,SKIP_DUPLICATE,
E:\Resimler\2019\01\005.jpg,2019-01-01 13:20:06,,2019-01-01 00:00:00,2026-03-19 12:39:27,"folder,filename,metadata,filesystem",INCONSISTENT,2019-01-01 00:00:00,folder,E:\Resimler\2019\01,005.jpg,,SKIP_DUPLICATE,
